Unnamed: 0,X,commit_id,author_date,bugcount,fixcount,la,ld,nf,nd,ns,ent,revd,nrev,rtime,hcmt,self,ndev,age,nuc,app,aexp,rexp,oexp,arexp,rrexp,orexp,asexp,rsexp,osexp,asawr,rsawr,osawr,churn,buggy,fix,bugdens,strata,project
181,181,01c6bcd9e436831d130964c1d7e5d5922bf5ecea,1356796496,1,0,26,0,3,1,1,0.842088781560647,TRUE,5.0,465269.0,4.0,False,31,1036448.0,89,2.0,1,1093.0,1093.0,1,944.0,944.0,1,494.0,494.0,0.0031847133757961802,0.7882165605095541,0.7882165605095541,26,TRUE,FALSE,0.0384615384615385,4,openstack/glance
184,184,01debad5665bcae5c0f4745759ae744f85daa723,1380463909,0,0,10,0,1,1,1,0.0,TRUE,3.0,27455.0,4.0,False,3,6211283.0,4,2.0,1245,760.0,1652.0,1128,718.0,1519.0,66,158.0,202.0,0.166666666666667,0.395522388059701,0.504975124378109,10,FALSE,FALSE,0.0,7,openstack/neutron
186,186,01e1c027754b47239b9f9a6c40196512ec262986,1382420555,0,1,98,35,8,4,1,0.9503157210833272,TRUE,9.0,14142958.0,35.0,False,32,1066596.125,45,7.0,11,2352.0,2354.0,11,1792.0,1794.0,7,2103.0,2104.0,0.00125019534302235,0.328801375214877,0.328957649632755,133,FALSE,TRUE,0.0,7,openstack/nova
188,188,01e45596fae2818b41c76b41bef46e86c5d33231,1382184363,0,1,45,1,2,2,1,0.25801866866481504,TRUE,5.0,2961140.0,21.0,False,7,1468347.0,9,8.0,148,1133.0,1199.0,148,1031.0,1097.0,89,312.0,346.0,0.191897654584222,0.667377398720682,0.739872068230277,46,FALSE,TRUE,0.0,7,openstack/neutron
189,189,01e6f7575a3c75bd73e297f3d9d003292e0a0e1e,1325731341,1,0,287,0,2,3,1,0.6722182156511421,TRUE,8.0,13374337.0,19.0,False,20,451825.0,33,2.0,94,356.0,410.0,94,355.0,409.0,94,254.0,308.0,0.204301075268817,0.548387096774194,0.664516129032258,287,TRUE,FALSE,0.0034843205574912896,0,openstack/nova
193,193,01f24caba86c987b0109f743979a4e99e8afed11,1333410067,0,0,99,2,5,3,1,0.8296891273882,TRUE,1.0,91025.0,2.0,False,38,679589.6,86,2.0,1,538.0,539.0,1,538.0,539.0,0,519.0,519.0,0.0007917656373713379,0.411718131433096,0.411718131433096,101,FALSE,FALSE,0.0,1,openstack/nova
194,194,01f2f46d64bb81256cb06a8e8a091e6f5fabedc8,1374148019,0,0,28,6,3,2,1,0.470179990900137,TRUE,12.0,5542512.0,17.0,False,73,1229274.66666667,262,3.0,137,561.0,649.0,131,552.0,634.0,130,543.0,627.0,0.0246148064637354,0.102217211574596,0.118000751597144,34,FALSE,FALSE,0.0,6,openstack/nova
195,195,01f3b1f438a5a52fbc812a2c83e8d19e5fbbc928,1357994552,1,0,20,4,3,3,1,0.8194483718728041,TRUE,3.0,-15024337.0,7.0,False,12,310513.0,38,2.0,108,496.0,518.0,108,489.0,511.0,94,451.0,466.0,0.158597662771285,0.754590984974958,0.7796327212020029,24,TRUE,FALSE,0.0416666666666667,4,openstack/neutron
196,196,01f58d68262aab1ac63683c9fac91b4da764aa92,1378828892,0,0,237,83,5,5,2,0.733806753445843,TRUE,3.0,766584.0,6.0,False,49,371916.6,205,2.0,155,382.0,501.0,122,361.0,448.0,153,377.0,494.0,0.22547584187408495,0.553440702781845,0.7247437774524158,320,FALSE,FALSE,0.0,7,openstack/swift
198,198,01fc8749851d51139f095b44855045a059b4dc50,1374275684,0,0,2,2,3,3,1,0.0,TRUE,2.0,437553.0,7.0,False,19,705351.0,28,4.0,43,1007.0,1033.0,43,949.0,975.0,19,663.0,665.0,0.027027027027027,0.897297297297297,0.9,4,FALSE,FALSE,0.0,6,openstack/cinder
200,200,02075a5a19b4ef85a78b4b5a097cd32b50a307fb,1371820967,0,0,6,14,3,2,1,0.626370941606566,TRUE,2.0,157455.0,3.0,False,17,129263.66666666699,45,2.0,3,729.0,731.0,3,709.0,711.0,3,600.0,602.0,0.00627943485086342,0.9434850863422288,0.9466248037676608,20,FALSE,FALSE,0.0,6,openstack/cinder
207,207,02130b6f9ab6d3443918ae987b419d3b229b39fa,1329929705,0,0,16,2,2,2,1,0.5032583347756461,TRUE,1.0,5609.0,5.0,False,7,686883.0,14,3.0,64,296.0,334.0,63,296.0,333.0,59,268.0,304.0,0.0655021834061135,0.293668122270742,0.332969432314411,18,FALSE,FALSE,0.0,0,openstack/nova
208,208,02132bd91b0a6a694f9c0cbb327e7298735ece66,1357955089,0,0,1,1,1,1,1,0.0,TRUE,1.0,233920.0,4.0,False,43,274766.0,162,4.0,677,1274.0,1768.0,676,1200.0,1694.0,651,1188.0,1660.0,0.184859654096966,0.3371136943578111,0.470938474624327,2,FALSE,FALSE,0.0,4,openstack/nova
211,211,0219b08b465365a02b7948c4405a3759486cfc95,1362007587,0,0,3,7,2,2,2,0.7219280948873621,TRUE,2.0,151920.0,3.0,False,11,797824.0,19,2.0,68,223.0,256.0,68,207.0,240.0,67,216.0,249.0,0.178477690288714,0.5695538057742779,0.656167979002625,10,FALSE,FALSE,0.0,4,openstack/swift
213,213,021c1a7192b29f28b1848611846934bad66ff8c8,1372306858,4,0,77,0,2,2,1,0.97933992595678,TRUE,5.0,1422122.0,5.0,False,10,49126.0,19,1.0,112,1307.0,1408.0,112,1217.0,1318.0,24,1226.0,1239.0,0.0049524564183835214,0.243066561014263,0.245641838351823,77,TRUE,FALSE,0.051948051948052,6,openstack/nova
215,215,0224bca0cf0a159b096633c776d14279e33a5730,1374649241,0,0,14,6,2,2,1,0.6098403047164,TRUE,2.0,12892390.0,10.0,False,96,589208.0,262,7.0,20,1806.0,1815.0,20,1678.0,1687.0,18,1689.0,1696.0,0.00353949329359165,0.314828614008942,0.31613263785394896,20,FALSE,FALSE,0.0,6,openstack/nova
216,216,022a4da0507924f57b563e7a5a09ea9d01e63c0e,1378992918,0,0,25,0,1,2,1,0.634309554640566,TRUE,5.0,941120.0,11.0,False,10,3913887.5,16,4.0,287,2566.0,2736.0,287,2303.0,2473.0,251,1722.0,1869.0,0.0418535127055306,0.286165088855672,0.31057963793389803,25,FALSE,FALSE,0.0,7,openstack/nova
218,218,0230e96196baf4cfd4cb7f556539fe6758367176,1339102567,2,0,181,124,4,4,1,0.8295650378199471,TRUE,14.0,-33535690.0,29.0,False,7,153146.666666667,14,2.0,8,32.0,33.0,8,32.0,33.0,7,25.0,25.0,0.0842105263157895,0.27368421052631603,0.27368421052631603,305,TRUE,FALSE,0.00655737704918033,2,openstack/neutron
223,223,0239429c193f89444a9086d2d2c876cf06ed701b,1380832446,0,0,13,8,3,3,1,0.72483409150576,TRUE,14.0,722453.0,9.0,False,37,833792.0,156,3.0,824,3154.0,3624.0,809,2515.0,2974.0,805,2140.0,2594.0,0.12997903563941302,0.34526689243670394,0.418480890179003,21,FALSE,FALSE,0.0,7,openstack/nova
224,224,023a0615874443e2fc28d0df64a5ab5dd485405d,1376847464,0,0,48,0,3,3,2,0.313666842850076,TRUE,6.0,1334215.0,9.0,False,43,214999.0,155,2.0,98,357.0,384.0,98,341.0,368.0,98,349.0,376.0,0.1584,0.56,0.6032,48,FALSE,FALSE,0.0,6,openstack/swift
232,232,0252c182cf535d4f9db1dc1c0df144430c39b1a1,1336086592,1,0,187,25,4,3,1,0.79258636732451,TRUE,4.0,1283878.0,11.0,False,16,635496.8,33,2.0,33,735.0,759.0,33,734.0,758.0,1,255.0,256.0,0.007352941176470591,0.941176470588235,0.944852941176471,212,TRUE,FALSE,0.0047169811320754715,1,openstack/glance
233,233,0252d0981af9daaf9370a50c28d8baf4a9d29619,1383917888,0,0,33,0,2,2,1,0.994030211476956,TRUE,11.0,6746154.0,36.0,False,159,301449.0,784,8.0,64,1294.0,1345.0,48,1120.0,1157.0,61,1237.0,1286.0,0.009478672985781993,0.189267696070937,0.19675890536615195,33,FALSE,FALSE,0.0,7,openstack/nova
234,234,0253740a23d5cb58db539230dd8513b2f845afe1,1377303458,9,0,1295,1031,4,5,2,0.594391817410568,TRUE,12.0,1081672.0,21.0,False,4,250658.90909090894,4,2.0,0,903.0,903.0,0,833.0,833.0,0,208.0,208.0,0.00416666666666667,0.870833333333333,0.870833333333333,2326,TRUE,FALSE,0.0038693035253654297,6,openstack/neutron
237,237,02619bfd207d0d4f7e404203b539a20b3598cd80,1381791651,0,0,2,33,2,2,1,0.8631205685666309,TRUE,4.0,1178861.0,5.0,False,24,1729957.5,41,3.0,1705,2425.0,3587.0,1472,2282.0,3219.0,1609,1576.0,2658.0,0.254787149865485,0.249564804557683,0.420794429498338,35,FALSE,FALSE,0.0,7,openstack/nova
238,238,026583e60e9ec2b83049e8ceee16f182560d2562,1393454050,0,1,6,4,5,4,1,0.967488764883562,TRUE,6.0,6246829.0,20.0,False,118,73388.4,378,5.0,988,2768.0,3506.0,763,2430.0,2946.0,925,1546.0,2225.0,0.124178624111573,0.207456081534129,0.298511465736892,10,FALSE,TRUE,0.0,8,openstack/nova
239,239,026843773b71ab0ac30abb36fe9eed92f5e11f7a,1381148899,2,1,32,24,3,2,1,0.746232414264214,TRUE,2.0,2056053.0,6.0,False,44,275619.0,104,7.0,1278,3528.0,3528.0,1156,3191.0,3191.0,463,2382.0,2382.0,0.0745621083078901,0.3829342760726339,0.3829342760726339,56,TRUE,TRUE,0.0357142857142857,7,openstack/nova
240,240,026846c7b5a9f985a9218725a5ad4ed391a2aef0,1349297345,0,0,2,1,0,1,1,0.0,FALSE,,,,,0,0.0,0,,0,,,0,,,0,,,0.0,0.0,0.0,3,FALSE,FALSE,0.0,3,openstack/swift
241,241,026ba19aac853ff6265da6ca3e48c3cfc6fa3568,1377101763,0,0,9,3,3,2,1,0.935893280949399,TRUE,4.0,1350441.0,9.0,False,130,316521.666666667,431,2.0,8,528.0,530.0,8,528.0,530.0,7,514.0,515.0,0.0013840830449827,0.0891003460207613,0.0892733564013841,12,FALSE,FALSE,0.0,6,openstack/nova
242,242,026bb068a542dda727066520c33c34e72af1c2d6,1392433768,0,1,9,42,1,2,1,0.496621583061509,TRUE,2.0,703195.0,7.0,False,2,4040473.0,2,4.0,8,1167.0,1172.0,8,1031.0,1036.0,3,654.0,654.0,0.0049443757725587106,0.80964153275649,0.80964153275649,51,FALSE,TRUE,0.0,8,openstack/neutron
244,244,026d50f718a7ebd61669f885c0b9556066041540,1378217189,1,0,86,86,33,14,1,0.926077298320354,TRUE,11.0,3327528.0,22.0,False,226,93886.0909090909,1193,3.0,252,1775.0,1996.0,223,1434.0,1634.0,73,1527.0,1574.0,0.0125126817720663,0.25836996956374697,0.266317213391951,172,TRUE,FALSE,0.0058139534883720895,7,openstack/nova
248,248,027248a9bbc906940de948d75b58709e0971141f,1354154799,0,0,1,1,1,1,1,0.0,TRUE,1.0,52443.0,3.0,False,66,5682.0,296,3.0,1,679.0,679.0,1,678.0,678.0,1,614.0,614.0,0.000645161290322581,0.198387096774194,0.198387096774194,2,FALSE,FALSE,0.0,3,openstack/nova
251,251,0278a38153f9649aab1cc641bfabd8d5738d2d8c,1378139762,1,0,43,0,5,5,1,0.92149311369008,TRUE,31.0,972727.0,27.0,False,57,264376.0,127,7.0,0,1347.0,1347.0,0,1261.0,1261.0,0,862.0,862.0,0.00106723585912487,0.92102454642476,0.92102454642476,43,TRUE,FALSE,0.0232558139534884,7,openstack/cinder
252,252,02797aab3c78961c0cf100df4367df61654bedc1,1355068625,2,0,21,3,3,2,1,0.886859507142915,TRUE,2.0,269906.0,2.0,False,22,699848.666666667,34,2.0,379,1483.0,1854.0,379,1393.0,1764.0,14,1231.0,1241.0,0.00473335437046387,0.38876617229409904,0.391921741874408,24,TRUE,FALSE,0.0833333333333333,4,openstack/nova
253,253,0279d846abd20904fa5a1d357fac6727005a2943,1356222958,1,0,174,168,3,2,1,0.7305018437145742,TRUE,4.0,924808.0,7.0,False,16,366627.33333333296,27,3.0,48,767.0,788.0,48,767.0,788.0,47,733.0,754.0,0.0144100870609427,0.22035424797358105,0.226658661062744,342,TRUE,FALSE,0.00292397660818713,4,openstack/nova
255,255,027b78a214e1f7ab7bbda342a024cb13dae8944d,1355868993,5,0,902,0,0,2,1,0.751711721085513,TRUE,13.0,1845570.0,20.0,False,1,341867.5,2,3.0,2,327.0,327.0,2,327.0,327.0,2,231.0,231.0,0.01171875,0.90625,0.90625,902,TRUE,FALSE,0.005543237250554321,4,openstack/cinder
256,256,028217a0dc6cdc33a37cc303ab9ffb6633036cfe,1392794730,0,1,70,6,2,2,1,0.524805134842907,TRUE,5.0,2594518.0,19.0,False,6,1118131.5,7,4.0,12,2810.0,2812.0,12,2378.0,2380.0,10,2695.0,2697.0,0.0014889009204114801,0.36491608012994,0.365186789388197,76,FALSE,TRUE,0.0,8,openstack/nova
257,257,0285379aece40e6650480cffc8a757f21a5aa52d,1362610932,0,0,1,13,2,2,1,0.74959525725948,TRUE,1.0,-10477946.0,4.0,False,19,108501.0,51,3.0,202,567.0,655.0,202,547.0,635.0,174,516.0,580.0,0.216584158415842,0.639851485148515,0.719059405940594,14,FALSE,FALSE,0.0,5,openstack/neutron
259,259,028a9d6688de772461341031b91fe2eb6153e540,1375804546,0,0,51,46,4,2,1,0.598194459809237,TRUE,11.0,3821102.0,15.0,False,84,137247.0,383,3.0,188,641.0,766.0,182,631.0,750.0,181,619.0,740.0,0.0328282828282828,0.111832611832612,0.133658008658009,97,FALSE,FALSE,0.0,6,openstack/nova
262,262,028cca90c7c5e2b17205740d9198cbb443e6a2b2,1379434541,1,0,66,8,5,4,1,0.8108512147480971,TRUE,6.0,991930.0,14.0,False,12,244868.0,13,2.0,0,777.0,777.0,0,723.0,723.0,0,262.0,262.0,0.00289017341040462,0.7601156069364159,0.7601156069364159,74,TRUE,FALSE,0.0135135135135135,7,openstack/neutron
264,264,029057a870daae5ab909ee859f1edafc87dd4eff,1391926005,0,0,140,10,6,7,1,0.72223568683761,TRUE,7.0,1762178.0,21.0,False,16,421994.4,21,4.0,10,1956.0,1958.0,10,1684.0,1686.0,9,320.0,322.0,0.0130208333333333,0.41796875,0.4205729166666671,150,FALSE,FALSE,0.0,8,openstack/neutron
265,265,0291266fb61dd398147fa2ae1a37366dd2fa869e,1349132419,0,0,14,13,3,3,1,0.918555783726957,TRUE,1.0,6209.0,2.0,False,44,267799.666666667,114,2.0,765,720.0,1232.0,761,708.0,1216.0,728,623.0,1110.0,0.27645051194539194,0.236632536973834,0.421312097080015,27,FALSE,FALSE,0.0,3,openstack/nova
267,267,0292ec8a09d2a3dc155f67b77e38062fe749f77a,1383967864,3,0,72,63,13,11,1,0.8463706492901529,TRUE,11.0,2887723.0,27.0,False,263,1809.76923076923,1651,2.0,1785,468.0,2093.0,1520,432.0,1798.0,1688,446.0,1979.0,0.25809902200489004,0.0683068459657702,0.30256723716381395,135,TRUE,FALSE,0.0222222222222222,7,openstack/nova
268,268,029435c9288d82dee5dd1113c3553ddb5b97c740,1360721919,0,0,34,15,2,2,1,0.9486131982385808,TRUE,2.0,233842.0,3.0,False,8,102234.0,11,2.0,39,440.0,448.0,38,438.0,446.0,26,330.0,332.0,0.0784883720930233,0.9622093023255808,0.9680232558139542,49,FALSE,FALSE,0.0,4,openstack/cinder
272,272,029d2b5df63769a7a9222a3fe5619b7f1cba494b,1385365744,0,0,1,1,1,1,1,0.0,TRUE,1.0,100970.0,3.0,False,63,4176470.0,166,3.0,15,1752.0,1764.0,12,1534.0,1544.0,15,1666.0,1678.0,0.00239736290080911,0.24977524722804895,0.251573269403656,2,FALSE,FALSE,0.0,7,openstack/nova
273,273,029ebabc542dc3a3007ff58b18791c6ca6f7459f,1389658763,0,0,57,639,2,4,2,0.794456771053966,TRUE,4.0,1361049.0,10.0,False,39,2642148.4,97,4.0,630,3561.0,4008.0,392,2970.0,3219.0,459,2603.0,2912.0,0.0654711073156846,0.370623398804441,0.414602903501281,696,FALSE,FALSE,0.0,8,openstack/nova
275,275,02a954afef0b0ed0f0d20125c3dc1e6287790c8e,1345147639,0,0,8,8,11,5,1,0.7226620657947199,TRUE,1.0,288272.0,2.0,False,97,83110.72727272731,614,2.0,141,703.0,797.0,141,702.0,796.0,127,575.0,660.0,0.056140350877193,0.252631578947368,0.28991228070175395,16,FALSE,FALSE,0.0,2,openstack/nova
276,276,02a9a18088b62d1c4c5aaafc44523d3dda6db527,1338334614,0,0,230,16,4,4,1,0.626692196343091,TRUE,9.0,1641454.0,10.0,False,54,7498.0,145,2.0,5,931.0,934.0,5,931.0,934.0,5,762.0,765.0,0.00380469245402663,0.483830057070387,0.4857324032974,246,FALSE,FALSE,0.0,1,openstack/nova
278,278,02abbef960b12deaa7a911788dbc56f3a0bd555a,1388361320,0,1,2,2,2,2,1,1.0,TRUE,3.0,166271.0,7.0,False,9,12410954.0,13,3.0,1454,2451.0,3425.0,1139,2003.0,2749.0,1406,2297.0,3231.0,0.202650151231456,0.330980844015555,0.465504825003601,4,FALSE,TRUE,0.0,8,openstack/nova
279,279,02abdb94b05471f60658d249038d4f8352204be9,1370014217,0,0,67,67,2,2,2,0.263777436694139,TRUE,3.0,352673.0,12.0,False,17,1352220.0,25,4.0,41,320.0,334.0,41,263.0,277.0,41,308.0,322.0,0.0850202429149798,0.625506072874494,0.653846153846154,134,FALSE,FALSE,0.0,6,openstack/swift
280,280,02ae8a091dc611bc90a7e975c83f53e5fa579fdc,1374104159,0,0,28,2,2,2,1,0.996791631981637,TRUE,17.0,3327437.0,46.0,False,158,41604.5,830,5.0,5,2096.0,2098.0,5,1719.0,1721.0,4,1859.0,1860.0,0.0009405568096313019,0.349887133182844,0.350075244544771,30,FALSE,FALSE,0.0,6,openstack/nova
281,281,02afb4d60c93169b9e2aeb7c907fa8919447d561,1331849268,0,0,1,2,1,1,1,0.0,TRUE,2.0,601687.0,6.0,False,22,2516.0,45,2.0,55,844.0,871.0,55,843.0,870.0,2,16.0,17.0,0.0652173913043478,0.369565217391304,0.39130434782608703,3,FALSE,FALSE,0.0,1,openstack/nova
287,287,02c7cd97fa4b8a81f0795be757bd99a29a037795,1362892399,0,0,65,2,2,2,1,0.644214213737831,TRUE,4.0,809151.0,13.0,False,73,177445.0,184,5.0,53,1194.0,1209.0,53,1182.0,1197.0,52,1142.0,1157.0,0.0128640776699029,0.277427184466019,0.281067961165049,67,FALSE,FALSE,0.0,5,openstack/nova
289,289,02ce8504184d3f61a5fb3d80c5a517c337685cde,1377369744,0,0,20,0,2,2,1,0.468995593589281,TRUE,2.0,659664.0,8.0,False,19,246881.0,39,6.0,60,2033.0,2061.0,59,1895.0,1922.0,49,1819.0,1837.0,0.0086043710204784,0.313199105145414,0.31629667871278605,20,FALSE,FALSE,0.0,6,openstack/nova
293,293,02e0413a8da907700677bc0430b946f9fe02e59c,1389915119,0,0,1,6,2,2,1,0.985228136034252,TRUE,11.0,798904.0,34.0,False,19,179475.0,39,3.0,1977,2469.0,3860.0,1611,1826.0,2956.0,1879,2397.0,3700.0,0.265386787125918,0.33850931677018603,0.52244494635799,7,FALSE,FALSE,0.0,8,openstack/nova
295,295,02e19529b1b9b4b98293cd7eb15da1dffd1f7ac4,1354501523,0,0,17,13,1,1,1,0.0,TRUE,3.0,95047.0,7.0,False,1,2772294.0,1,3.0,1,298.0,298.0,1,298.0,298.0,1,211.0,211.0,0.00833333333333333,0.883333333333333,0.883333333333333,30,FALSE,FALSE,0.0,4,openstack/cinder
300,300,02f4b1b9f674a074a91c30585a190e3e5ed85c7a,1354722677,0,0,4,2,1,1,1,0.0,TRUE,2.0,23019.0,3.0,False,12,455409.0,25,2.0,622,1615.0,2000.0,621,1516.0,1901.0,558,1311.0,1662.0,0.178082191780822,0.417967505575024,0.529786556228098,6,FALSE,FALSE,0.0,4,openstack/nova
301,301,02f58be126bc8429bf21d6fb07d7f0ca846eebc4,1378166054,1,0,17,12,3,3,1,0.5240515878248749,TRUE,1.0,53850.0,4.0,False,34,353743.0,138,4.0,59,1142.0,1180.0,56,1132.0,1167.0,58,1112.0,1149.0,0.00998984083982391,0.18845242126650896,0.194717236708432,29,TRUE,FALSE,0.0344827586206897,7,openstack/nova
305,305,03079191cd26d98e3b20c90d8929e408853c2bf5,1343934563,0,0,70,34,2,2,1,0.137099478899818,TRUE,2.0,-28836197.0,4.0,False,7,644361.0,9,4.0,738,485.0,1141.0,738,483.0,1139.0,3,150.0,150.0,0.021978021978022,0.8296703296703299,0.8296703296703299,104,FALSE,FALSE,0.0,2,openstack/neutron
307,307,03105bf245860dd67735c072eb7c2ec85dd3c14a,1351198975,0,0,31,2,2,2,1,0.329846070207146,TRUE,2.0,178725.0,4.0,False,83,53219.5,426,2.0,42,1588.0,1598.0,42,1578.0,1588.0,41,1464.0,1473.0,0.0151460512080779,0.528308690948431,0.531554273350162,33,FALSE,FALSE,0.0,3,openstack/nova
315,315,0336271126f81258ff9f96d2d09be9ec4b52920d,1331856726,0,0,1,1,2,1,1,0.0,TRUE,1.0,60072.0,2.0,False,8,635597.0,10,2.0,63,62.0,76.0,63,62.0,76.0,60,58.0,72.0,0.8243243243243241,0.7972972972972969,0.9864864864864872,2,FALSE,FALSE,0.0,1,openstack/swift
318,318,033d21f6f0a93ab664d7615e2c71486c7fbce03a,1360228263,1,0,17,14,2,2,1,0.9992492479956572,TRUE,1.0,31435.0,3.0,False,22,332732.0,44,3.0,44,427.0,428.0,44,425.0,426.0,39,319.0,319.0,0.12012012012012,0.960960960960961,0.960960960960961,31,TRUE,FALSE,0.032258064516129,4,openstack/cinder
319,319,033f3776c4bc6d0db14b1b9da7c24e207e9628ab,1391873554,0,0,13,0,2,2,1,0.890491640219491,TRUE,3.0,1602428.0,16.0,False,16,1083266.0,33,8.0,1944,5327.0,5327.0,1681,3990.0,3990.0,1045,4185.0,4185.0,0.143346580786625,0.5736604083870079,0.5736604083870079,13,FALSE,FALSE,0.0,8,openstack/nova
321,321,034762e8060dcf0a11cb039b9d426b0d0bb1801d,1340729075,0,0,9,4,1,1,1,0.0,TRUE,1.0,4494.0,1.0,False,4,3713.0,5,2.0,231,383.0,383.0,231,383.0,383.0,175,303.0,303.0,0.101324122049511,0.175014392630973,0.175014392630973,13,FALSE,FALSE,0.0,2,openstack/nova
323,323,034df6e875d6c0b590f3cfb802574c2f982fd534,1382047001,0,0,3,3,2,2,1,0.91829583405449,TRUE,1.0,17525595.0,3.0,False,14,85392.0,49,3.0,385,1677.0,1690.0,362,1425.0,1437.0,363,1627.0,1637.0,0.0571159579475914,0.25545269104032603,0.25702181076416103,6,FALSE,FALSE,0.0,7,openstack/nova
324,324,03500414cf463905a28ea30d069630dcfda1d90b,1393455616,0,1,315,181,7,5,1,0.471353241105148,TRUE,10.0,5525873.0,26.0,False,32,1144333.28571429,47,2.0,10,135.0,141.0,10,135.0,141.0,7,122.0,125.0,0.00918484500574053,0.14121699196326098,0.144661308840413,496,FALSE,TRUE,0.0,8,openstack/neutron
325,325,03513a02a2f3c9c333411a23bf335cc96dcb6a2b,1386894520,0,0,13,13,2,2,2,0.3912435636292561,TRUE,2.0,139731.0,7.0,False,37,173516.0,144,2.0,180,558.0,686.0,136,478.0,567.0,178,495.0,621.0,0.214885954381753,0.5954381752701079,0.746698679471789,26,FALSE,FALSE,0.0,8,openstack/swift
326,326,0354f3bb549280332c5418dfcbe11cbefbfb72d4,1389154405,0,0,60,54,2,3,1,0.9657001325635408,TRUE,10.0,8041194.0,38.0,False,14,2804188.0,18,4.0,23,2165.0,2179.0,23,1819.0,1833.0,11,2055.0,2058.0,0.00171796707229778,0.29434502505368604,0.294774516821761,114,FALSE,FALSE,0.0,8,openstack/nova
327,327,0356446d752bc5c5d408766951ccf22bec4af9fb,1361488508,0,0,3,3,1,1,1,0.0,TRUE,1.0,70210.0,4.0,False,27,4385.0,49,4.0,354,1359.0,1543.0,288,1235.0,1368.0,311,1287.0,1437.0,0.0786686838124055,0.32476046394352,0.3625819465456379,6,FALSE,FALSE,0.0,4,openstack/nova
328,328,0356f8c1decdc6a2a50e53d148f9a2d8884a4b6f,1331072335,0,0,28,32,5,2,1,0.687312585883125,TRUE,3.0,10286.0,8.0,False,37,412347.4,113,2.0,207,477.0,607.0,207,477.0,607.0,190,458.0,572.0,0.182775119617225,0.439234449760766,0.548325358851675,60,FALSE,FALSE,0.0,1,openstack/nova
329,329,0357b01c12eb6b84b5038bbf465fd3b9d4921a29,1368110678,0,0,80,18,6,5,1,0.8384932971096191,TRUE,9.0,1649378.0,11.0,False,121,848285.0,586,2.0,50,618.0,653.0,45,618.0,648.0,45,592.0,623.0,0.0102427076374972,0.132041861500779,0.138944555778223,98,FALSE,FALSE,0.0,5,openstack/nova
330,330,035b43b1fd320008234e066e30629fb0e359b424,1326393501,0,0,38,11,1,1,1,0.0,TRUE,3.0,350596.0,12.0,False,6,4541816.0,6,2.0,13,269.0,277.0,13,269.0,277.0,13,217.0,225.0,0.0276679841897233,0.430830039525692,0.446640316205534,49,FALSE,FALSE,0.0,0,openstack/nova
331,331,035cd28ed36c4ec34c20e7cedf0815af72e3f2c0,1356067486,0,0,28,1,2,2,1,0.362051251733998,TRUE,1.0,92102.0,2.0,False,6,1434067.0,8,2.0,22,326.0,332.0,22,326.0,332.0,13,236.0,236.0,0.053639846743295,0.908045977011494,0.908045977011494,29,FALSE,FALSE,0.0,4,openstack/cinder
332,332,035e49cf4ba7469c98991604f59f06bff5e8c7fb,1358811511,0,0,7,3,1,1,1,0.0,TRUE,1.0,49244.0,2.0,False,11,6409510.0,12,2.0,110,139.0,192.0,110,137.0,190.0,101,118.0,166.0,0.3217665615141961,0.375394321766562,0.5268138801261829,10,FALSE,FALSE,0.0,4,openstack/swift
333,333,035f05eb531cb8dd805685272d46ecd8cb0ad2b3,1378199319,1,1,13,8,1,1,1,0.0,TRUE,2.0,27735.0,5.0,False,20,1163289.0,42,3.0,158,2715.0,2807.0,158,2294.0,2386.0,156,1706.0,1796.0,0.0265561569688769,0.28873477672530395,0.303958051420839,21,TRUE,TRUE,0.0476190476190476,7,openstack/nova
338,338,037be9695a86b4c53733e4429c20877f1ab7c497,1355211285,0,0,12,12,3,3,1,0.75,TRUE,1.0,68368.0,2.0,False,27,508.0,80,2.0,751,668.0,1278.0,693,638.0,1199.0,599,521.0,1003.0,0.188087774294671,0.163636363636364,0.314733542319749,24,FALSE,FALSE,0.0,4,openstack/nova
339,339,037d1e9b1b89fb0a969b1b02ee4c74550b7864b0,1378985260,0,0,9,13,2,2,1,0.43949698692151296,TRUE,5.0,997086.0,7.0,False,135,83383.0,499,5.0,26,3654.0,3661.0,26,3224.0,3231.0,25,2730.0,2736.0,0.0043196544276457895,0.453729855457717,0.454726698787174,22,FALSE,FALSE,0.0,7,openstack/nova
340,340,037e9622fa8610cef9490d27adfa07c404d62f5a,1385445434,1,0,2,5,1,1,1,0.0,TRUE,2.0,1180976.0,3.0,False,134,43511.0,378,1.0,1402,575.0,1893.0,1140,566.0,1626.0,1354,563.0,1835.0,0.202359617682198,0.0842293906810036,0.274193548387097,7,TRUE,FALSE,0.14285714285714302,7,openstack/nova
342,342,0384aa5416dedc61b661a347e625c827aa6f94a2,1332888880,0,0,54,7,2,2,1,0.8751957887407249,TRUE,3.0,347679.0,7.0,False,37,179711.0,91,4.0,482,752.0,752.0,482,752.0,752.0,473,722.0,722.0,0.38599348534202,0.5887622149837131,0.5887622149837131,61,FALSE,FALSE,0.0,1,openstack/nova
346,346,038a56c13dafb1993ea2c6cba5a1a06b573cfa03,1393438840,0,1,4,4,1,1,1,0.0,TRUE,2.0,1099967.0,2.0,False,13,576233.0,23,2.0,3,1465.0,1466.0,3,1266.0,1267.0,3,664.0,665.0,0.0046189376443418,0.767898383371824,0.76905311778291,8,FALSE,TRUE,0.0,8,openstack/neutron
